Date,SubDivision,GangId,OrderNumber,OperationNumber,TrackId,MegaWorkBlock,ShadowWorkBlock,SplitWorkBlock,WBMileFrom,WBMileTo,AnchorPattern,SpikePattern,CwrTerritory,DestressingMethod,ClosureType,NumberofInsulatedJoints,NumberofTransitionRails,NumberofCompromiseRails,FastenerTypeTie,PlateChangeOutRequired,RailType,TravelTimeDuringBlocks,ActualStartTime,ActualEndTime,NumberofTampers,ExpectedOutput,ConfidenceLevel,Version,workBlockPlannedMinutes
00:00.0,ASHCROFT,W50P0R06,NULL,310,1,No,No,Yes,51.40000153,51.70999908,Pattern 10,B,No,HEATERS,NULL,2,1,0,CLIP_RAIL,No,New,20,NULL,NULL,NULL,1691,72,1,240
00:00.0,ASHCROFT,W50P0R05,NULL,310,1,No,No,Yes,56.52999878,56.88000107,Pattern 10,B,No,HEATERS,NULL,1,0,0,CLIP_RAIL,No,New,43.33000183,NULL,NULL,NULL,1215,72,1,60
00:00.0,ASHCROFT,W50P0R03,NULL,310,1,No,No,Yes,47.72000122,49.99000168,Pattern 10,B,No,PULLERS,NULL,1,1,0,CLIP_RAIL,No,New,3.159999847,NULL,NULL,NULL,1128,72,1,60
00:00.0,ASHCROFT,W50P0R03,NULL,310,1,No,No,Yes,47.72000122,49.99000168,Pattern 10,B,No,PULLERS,NULL,0,0,0,CLIP_RAIL,No,New,3.159999847,NULL,NULL,NULL,1062,72,1,60
00:00.0,RIVERS,W40P0R02,NULL,310,3,Yes,Yes,Yes,8.819999695,9.31000042,Pattern 10,B,No,HEATERS,NULL,0,0,0,NA,Yes,New,0,NULL,NULL,NULL,2788,72,1,360
00:00.0,RIVERS,W40P0R02,NULL,310,3,Yes,Yes,Yes,9.100000381,9.630000114,Pattern 10,B,No,HEATERS,NULL,0,0,0,NA,Yes,New,0,NULL,NULL,NULL,2537,72,1,360
00:00.0,RIVERS,W40P0R02,NULL,310,3,Yes,Yes,Yes,9.100000381,9.630000114,Pattern 10,B,No,HEATERS,NULL,0,1,0,NA,Yes,New,0,NULL,NULL,NULL,2535,72,1,360
00:00.0,THREE HILLS,W50P0R02,NULL,310,1,No,No,Yes,75.91000366,76.90000153,Pattern 10,A,No,HEATERS,NULL,0,0,2,NA,Yes,New,0,NULL,NULL,NULL,3845,72,1,360
00:00.0,THREE HILLS,W50P0R02,NULL,310,1,No,No,Yes,75.91000366,76.90000153,Pattern 10,A,No,HEATERS,NULL,0,0,2,NA,Yes,New,0,NULL,NULL,NULL,3845,72,1,360
00:00.0,ASHCROFT,W50P0R05,NULL,310,1,No,No,Yes,56.52999878,56.88000107,Pattern 10,B,No,HEATERS,NULL,1,0,0,CLIP_RAIL,No,New,28,NULL,NULL,NULL,1215,72,1,60
00:00.0,ASHCROFT,W50P0R03,NULL,310,1,No,No,Yes,51.40000153,51.70999908,Pattern 10,B,No,PULLERS,NULL,2,1,0,CLIP_RAIL,No,New,25.87999916,NULL,NULL,NULL,1322,72,1,60
00:00.0,ASHCROFT,W50P0R06,NULL,310,1,No,No,Yes,52.27999878,52.86000061,Pattern 10,B,No,HEATERS,NULL,0,0,0,CLIP_RAIL,No,New,30,NULL,NULL,NULL,1882,72,1,240
00:00.0,ASHCROFT,W50P0R06,NULL,310,1,No,No,Yes,52.27999878,52.86000061,Pattern 10,B,No,HEATERS,NULL,0,1,0,CLIP_RAIL,No,New,30,NULL,NULL,NULL,1895,72,1,240
00:00.0,ASHCROFT,W50P0R05,NULL,310,1,No,No,Yes,56.88000107,57.09000015,Pattern 10,B,No,PULLERS,NULL,0,0,0,CLIP_RAIL,No,New,24,NULL,NULL,NULL,659,72,1,60
00:00.0,ASHCROFT,W50P0R05,NULL,310,1,No,No,Yes,56.88000107,57.09000015,Pattern 10,D,No,HEATERS,NULL,0,0,0,CLIP_RAIL,No,New,24,NULL,NULL,NULL,652,72,1,60
00:00.0,ASHCROFT,W50P0R03,NULL,310,1,No,No,Yes,53.00999832,53.70999908,Pattern 10,B,No,PULLERS,NULL,1,0,0,CLIP_RAIL,No,New,30,NULL,NULL,NULL,998,72,1,60
00:00.0,ASHCROFT,W50P0R03,NULL,310,1,No,No,Yes,53.00999832,53.70999908,Pattern 10,B,No,PULLERS,NULL,0,0,0,CLIP_RAIL,No,New,30,NULL,NULL,NULL,986,72,1,60
00:00.0,ASHCROFT,W50P0R06,NULL,310,1,No,No,Yes,53.83000183,54.29000092,Pattern 10,B,No,HEATERS,NULL,0,0,0,CLIP_RAIL,No,New,20,NULL,NULL,NULL,2236,72,1,240
00:00.0,ASHCROFT,W50P0R06,NULL,310,1,No,No,Yes,53.83000183,54.29000092,Pattern 10,B,No,HEATERS,NULL,1,0,0,CLIP_RAIL,No,New,20,NULL,NULL,NULL,2233,72,1,240
00:00.0,ASHCROFT,W50P0R03,NULL,310,1,No,No,Yes,27.39999962,27.70999908,Pattern 10,B,No,PULLERS,NULL,0,2,0,CLIP_RAIL,No,New,29.40999985,NULL,NULL,NULL,1310,72,1,60
00:00.0,ASHCROFT,W50P0R03,NULL,310,1,No,No,Yes,27.39999962,27.70999908,Pattern 10,B,No,PULLERS,NULL,0,2,0,CLIP_RAIL,No,New,29.40999985,NULL,NULL,NULL,1310,72,1,60
00:00.0,ASHCROFT,W50P0R06,NULL,310,1,No,No,Yes,39.36000061,40.36999893,Pattern 10,B,No,HEATERS,NULL,0,1,0,CLIP_RAIL,No,New,15,NULL,NULL,NULL,1919,72,1,240
00:00.0,ASHCROFT,W50P0R06,NULL,310,1,No,No,Yes,39.36000061,40.36999893,Pattern 10,B,No,HEATERS,NULL,0,0,0,CLIP_RAIL,No,New,15,NULL,NULL,NULL,1864,72,1,240
00:00.0,THREE HILLS,W50P0R02,NULL,310,1,No,No,Yes,117.0999985,117.5,Pattern 10,D,No,HEATERS,NULL,0,0,1,NA,Yes,New,0,NULL,NULL,NULL,3058,72,1,360
00:00.0,RIVERS,W40P0R02,NULL,310,3,Yes,Yes,Yes,7.760000229,8.260000229,Pattern 10,B,No,HEATERS,NULL,0,0,0,NA,Yes,New,0,NULL,NULL,NULL,2627,72,1,360
00:00.0,RIVERS,W40P0R02,NULL,310,3,Yes,Yes,Yes,8.289999962,8.789999962,Pattern 10,B,No,HEATERS,NULL,0,0,0,NA,Yes,New,0,NULL,NULL,NULL,2627,72,1,360
00:00.0,THREE HILLS,W50P0R02,NULL,310,1,No,No,Yes,76.19999695,76.90000153,Pattern 10,A,No,HEATERS,NULL,0,0,2,NA,Yes,New,0,NULL,NULL,NULL,3435,72,1,360
00:00.0,THREE HILLS,W50P0R02,NULL,310,1,No,No,Yes,76.19999695,76.90000153,Pattern 10,A,No,HEATERS,NULL,0,0,2,NA,Yes,New,0,NULL,NULL,NULL,3435,72,1,360
00:00.0,RIVERS,W40P0R02,NULL,310,3,Yes,Yes,Yes,8.729999542,9.630000114,Pattern 10,B,No,HEATERS,NULL,0,0,0,NA,Yes,New,0,NULL,NULL,NULL,3908,72,1,360
00:00.0,RIVERS,W40P0R02,NULL,310,3,Yes,Yes,Yes,8.729999542,9.630000114,Pattern 10,B,No,HEATERS,NULL,0,1,0,NA,Yes,New,0,NULL,NULL,NULL,3678,72,1,360
00:00.0,THREE HILLS,W50P0R02,NULL,310,1,No,No,Yes,75.80000305,76.27999878,Pattern 10,A,No,HEATERS,NULL,0,0,0,NA,Yes,New,0,NULL,NULL,NULL,2699,72,1,360
00:00.0,ASHCROFT,W50P0R03,NULL,310,1,No,No,Yes,54.54000092,57.49000168,Pattern 10,D,No,PULLERS,NULL,0,0,0,CLIP_RAIL,No,New,43.33000183,NULL,NULL,NULL,987,72,1,60
00:00.0,ASHCROFT,W50P0R03,NULL,310,1,No,No,Yes,54.54000092,57.49000168,Pattern 10,B,No,PULLERS,NULL,0,0,0,CLIP_RAIL,No,New,43.33000183,NULL,NULL,NULL,1082,72,1,60
00:00.0,ASHCROFT,W50P0R05,NULL,310,1,No,No,Yes,95.18000031,96.23999786,Pattern 10,B,No,HEATERS,NULL,0,0,0,CLIP_RAIL,No,New,15.79000092,NULL,NULL,NULL,964,72,1,60
00:00.0,ASHCROFT,W50P0R05,NULL,310,1,No,No,Yes,95.18000031,96.23999786,Pattern 10,B,No,HEATERS,NULL,0,0,0,CLIP_RAIL,No,New,15.79000092,NULL,NULL,NULL,964,72,1,60
00:00.0,ASHCROFT,W50P0R05,NULL,310,1,No,No,Yes,93.37000275,93.68000031,Pattern 10,B,No,HEATERS,NULL,0,0,0,CLIP_RAIL,No,New,25.26000023,NULL,NULL,NULL,1313,72,1,60
00:00.0,SKEENA,W50P0W07,NULL,510,1,No,No,Yes,26.31999969,26.87999916,Pattern 10,B,No,NONE,NULL,0,0,0,CLIP_RAIL,Yes,New,35,NULL,NULL,NULL,974,72,1,60
00:00.0,ASHCROFT,W50P0R05,NULL,310,1,No,No,Yes,93.34999847,93.65000153,Pattern 10,B,No,HEATERS,NULL,0,0,0,CLIP_RAIL,No,New,42.86000061,NULL,NULL,NULL,1330,72,1,60
00:00.0,THREE HILLS,W50P0R02,NULL,310,1,No,No,Yes,30.21999931,30.45000076,Pattern 10,A,No,HEATERS,NULL,0,1,0,NA,Yes,New,0,NULL,NULL,NULL,1793,72,1,360
00:00.0,THREE HILLS,W50P0R02,NULL,310,1,No,No,Yes,30.21999931,30.45000076,Pattern 10,A,No,HEATERS,NULL,0,1,0,NA,Yes,New,0,NULL,NULL,NULL,1793,72,1,360
00:00.0,ASHCROFT,W50P0R06,NULL,310,1,No,No,Yes,92.26999664,92.70999908,Pattern 10,B,No,HEATERS,NULL,0,0,0,CLIP_RAIL,No,New,20,NULL,NULL,NULL,2650,72,1,240
00:00.0,ASHCROFT,W50P0R06,NULL,310,1,No,No,Yes,92.26999664,92.70999908,Pattern 10,B,No,HEATERS,NULL,0,0,0,CLIP_RAIL,No,New,20,NULL,NULL,NULL,2650,72,1,240
00:00.0,ASHCROFT,W50P0R03,NULL,310,1,No,No,Yes,62.04000092,62.95999908,Pattern 10,B,No,PULLERS,NULL,0,1,0,CLIP_RAIL,No,New,28.32999992,NULL,NULL,NULL,1096,72,1,60
00:00.0,ASHCROFT,W50P0R03,NULL,310,1,No,No,Yes,62.04000092,62.95999908,Pattern 10,B,No,PULLERS,NULL,1,0,0,CLIP_RAIL,No,New,28.32999992,NULL,NULL,NULL,1067,72,1,60
00:00.0,WAUKESHA,S70P0R01,NULL,310,1,No,No,Yes,82.01999664,82.30000305,Pattern 10,B,No,HEATERS,NULL,1,0,0,CLIP_RAIL,Yes,New,45,NULL,NULL,NULL,1657,72,1,300
00:00.0,THREE HILLS,W50P0R02,NULL,310,1,No,No,Yes,117.0999985,117.5,Pattern 10,A,No,HEATERS,NULL,1,0,1,NA,Yes,New,0,NULL,NULL,NULL,3025,72,1,360
00:00.0,ASHCROFT,W50P0R06,NULL,310,HA26,No,No,Yes,39.36000061,39.65000153,Pattern 10,A,No,HEATERS,NULL,0,1,0,CLIP_RAIL,No,New,20,NULL,NULL,NULL,1978,72,1,240
00:00.0,ASHCROFT,W50P0R03,NULL,310,1,No,No,Yes,27.70999908,28.39999962,Pattern 10,B,No,PULLERS,NULL,0,0,0,CLIP_RAIL,No,New,47.13999939,NULL,NULL,NULL,989,72,1,60
00:00.0,ASHCROFT,W50P0R03,NULL,310,1,No,No,Yes,27.70999908,28.39999962,Pattern 10,B,No,PULLERS,NULL,0,0,0,CLIP_RAIL,No,New,47.13999939,NULL,NULL,NULL,989,72,1,60
00:00.0,ASHCROFT,W50P0R05,NULL,310,HA26,No,No,Yes,40.99000168,41.43999863,Pattern 10,A,No,HEATERS,NULL,0,1,0,CLIP_RAIL,No,New,46.66999817,NULL,NULL,NULL,1197,72,1,60
00:00.0,RIVERS,W40P0R02,NULL,310,3,Yes,Yes,Yes,7.199999809,7.760000229,Pattern 10,B,No,HEATERS,NULL,0,0,0,NA,Yes,New,0,NULL,NULL,NULL,2857,72,1,360
00:00.0,RIVERS,W40P0R02,NULL,310,3,Yes,Yes,Yes,7.199999809,7.760000229,Pattern 10,B,No,HEATERS,NULL,0,0,0,NA,Yes,New,0,NULL,NULL,NULL,2857,72,1,360
00:00.0,ASHCROFT,W50P0R06,NULL,310,1,No,No,Yes,54.72999954,55.00999832,Pattern 10,B,No,HEATERS,NULL,0,0,0,CLIP_RAIL,No,New,85,NULL,NULL,NULL,1656,72,1,240
00:00.0,WAUKESHA,S70P0R01,NULL,310,1,No,No,Yes,82.01999664,82.30000305,Pattern 10,B,No,HEATERS,NULL,1,0,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,1662,72,1,300
00:00.0,THREE HILLS,W50P0R02,NULL,310,1,No,No,Yes,75.55000305,75.87999725,Pattern 10,A,No,HEATERS,NULL,0,0,0,NA,Yes,New,0,NULL,NULL,NULL,1785,72,1,360
00:00.0,THREE HILLS,W50P0R02,NULL,310,1,No,No,Yes,75.55000305,75.87999725,Pattern 10,A,No,HEATERS,NULL,0,0,0,NA,Yes,New,0,NULL,NULL,NULL,1785,72,1,360
00:00.0,ASHCROFT,W50P0R03,NULL,310,1,No,No,Yes,61.02999878,61.91999817,Pattern 10,B,No,PULLERS,NULL,0,1,0,CLIP_RAIL,No,New,28.88999939,NULL,NULL,NULL,1063,72,1,60
00:00.0,ASHCROFT,W50P0R03,NULL,310,1,No,No,Yes,61.02999878,61.91999817,Pattern 10,B,No,PULLERS,NULL,0,0,0,CLIP_RAIL,No,New,28.88999939,NULL,NULL,NULL,1026,72,1,60
00:00.0,ASHCROFT,W50P0R06,NULL,310,1,No,No,Yes,89.87999725,91.51999664,Pattern 10,B,No,HEATERS,NULL,0,1,0,CLIP_RAIL,No,New,45,NULL,NULL,NULL,1626,72,1,240
00:00.0,ASHCROFT,W50P0R06,NULL,310,1,No,No,Yes,89.87999725,91.51999664,Pattern 10,B,No,HEATERS,NULL,0,0,0,CLIP_RAIL,No,New,45,NULL,NULL,NULL,1569,72,1,240
00:00.0,ASHCROFT,W50P0R06,NULL,310,1,No,No,Yes,89.87999725,91.51999664,Pattern 10,B,No,PULLERS,NULL,0,0,0,CLIP_RAIL,No,New,45,NULL,NULL,NULL,1652,72,1,240
00:00.0,WAUKESHA,S70P0R01,NULL,310,1,No,No,Yes,93.40000153,93.68000031,Pattern 10,B,No,HEATERS,NULL,0,0,0,NA,No,New,0,NULL,NULL,NULL,1647,72,1,300
00:00.0,ASHCROFT,W50P0R06,NULL,310,1,No,No,Yes,94.65000153,94.97000122,Pattern 10,B,No,HEATERS,NULL,0,0,0,CLIP_RAIL,No,New,35,NULL,NULL,NULL,1719,72,1,240
00:00.0,ASHCROFT,W50P0R03,NULL,310,1,No,No,Yes,62.99000168,63.24000168,Pattern 10,B,No,PULLERS,NULL,0,0,0,CLIP_RAIL,No,New,0,NULL,NULL,NULL,1349,72,1,60
00:00.0,ASHCROFT,W50P0R05,NULL,310,1,No,No,Yes,98.63999939,99.08999634,Pattern 10,B,No,HEATERS,NULL,1,0,0,CLIP_RAIL,No,New,8.569999695,NULL,NULL,NULL,1177,72,1,60
00:00.0,THREE HILLS,W50P0R02,NULL,510,1,No,No,Yes,15.02000046,15.39999962,Pattern 10,A,No,OUT OF TRACK,NULL,0,0,0,NA,Yes,New,0,NULL,NULL,NULL,2772,72,1,360
00:00.0,WAUKESHA,S70P0R01,NULL,310,1,No,No,Yes,97.66000366,97.94000244,Pattern 10,B,No,HEATERS,NULL,0,0,0,NA,No,New,60,NULL,NULL,NULL,1645,72,1,300
00:00.0,WAUKESHA,S70P0R01,NULL,310,1,No,No,Yes,97.66000366,97.94000244,Pattern 10,B,No,HEATERS,NULL,0,0,0,NA,No,New,60,NULL,NULL,NULL,1645,72,1,300
00:00.0,WAUKESHA,S70P0R01,NULL,310,1,No,No,Yes,111.3399963,111.6200027,Pattern 10,B,No,HEATERS,NULL,0,0,0,NA,No,New,0,NULL,NULL,NULL,1636,72,1,180
00:00.0,THREE HILLS,W50P0R02,NULL,310,1,No,No,Yes,15.39999962,15.63000011,Pattern 10,A,No,HEATERS,NULL,0,0,4,NA,Yes,New,0,NULL,NULL,NULL,1820,72,1,360
00:00.0,YALE,W50P0R06,NULL,310,1,No,No,Yes,1.24000001,2.819999933,Pattern 10,B,No,HEATERS,NULL,0,0,0,NA,No,New,25,NULL,NULL,NULL,2630,72,1,240
00:00.0,ASHCROFT,W50P0R03,NULL,310,1,No,No,Yes,43.84000015,44.56000137,Pattern 10,B,No,PULLERS,NULL,0,2,0,CLIP_RAIL,No,New,12.80000305,NULL,NULL,NULL,1037,72,1,60
00:00.0,ASHCROFT,W50P0R03,NULL,310,1,No,No,Yes,43.84000015,44.56000137,Pattern 10,B,No,PULLERS,NULL,0,1,0,CLIP_RAIL,No,New,12.80000305,NULL,NULL,NULL,1034,72,1,60
00:00.0,ASHCROFT,W50P0R06,NULL,310,1,No,No,Yes,46.79999924,47.29000092,Pattern 10,B,No,HEATERS,NULL,0,1,0,CLIP_RAIL,No,New,15,NULL,NULL,NULL,2253,72,1,240
00:00.0,ASHCROFT,W50P0R06,NULL,310,1,No,No,Yes,46.79999924,47.29000092,Pattern 10,B,No,HEATERS,NULL,0,0,0,CLIP_RAIL,No,New,15,NULL,NULL,NULL,2250,72,1,240
00:00.0,ASHCROFT,W50P0R05,NULL,310,1,No,No,Yes,48.15000153,49.36000061,Pattern 10,B,No,HEATERS,NULL,0,0,0,CLIP_RAIL,No,New,30,NULL,NULL,NULL,951,72,1,60
00:00.0,ASHCROFT,W50P0R05,NULL,310,1,No,No,Yes,48.15000153,49.36000061,Pattern 10,B,No,HEATERS,NULL,1,0,0,CLIP_RAIL,No,New,30,NULL,NULL,NULL,961,72,1,60
00:00.0,RIVERS,W40P0R02,NULL,310,3,Yes,Yes,Yes,8.289999962,8.789999962,Pattern 10,B,No,HEATERS,NULL,1,0,0,NA,Yes,New,0,NULL,NULL,NULL,2626,72,1,360
00:00.0,RIVERS,W40P0R02,NULL,310,3,Yes,Yes,Yes,8.289999962,9.100000381,Pattern 10,B,No,HEATERS,NULL,0,0,0,NA,Yes,New,0,NULL,NULL,NULL,3728,72,1,360
00:00.0,RIVERS,W40P0R02,NULL,310,3,Yes,Yes,Yes,8.289999962,9.100000381,Pattern 10,B,No,HEATERS,NULL,0,0,0,NA,Yes,New,0,NULL,NULL,NULL,3728,72,1,360
00:00.0,ASHCROFT,W50P0R06,NULL,310,1,No,No,Yes,47.20000076,48.36999893,Pattern 10,B,No,HEATERS,NULL,0,1,0,CLIP_RAIL,No,New,25,NULL,NULL,NULL,1640,72,1,240
00:00.0,YALE,W50P0R06,NULL,310,1,No,No,Yes,1.24000001,2.819999933,Pattern 10,B,No,HEATERS,NULL,0,1,0,NA,No,New,25,NULL,NULL,NULL,2524,72,1,240
00:00.0,YALE,W50P0R03,NULL,310,1,No,No,Yes,0,0.560000002,Pattern 10,B,No,HEATERS,NULL,0,0,0,NA,No,New,0,NULL,NULL,NULL,2425,72,1,240
00:00.0,YALE,W50P0R05,NULL,310,1,No,No,Yes,4.920000076,9.930000305,Pattern 10,B,No,HEATERS,NULL,0,0,0,NA,No,New,3,NULL,NULL,NULL,878,72,1,60
00:00.0,YALE,W50P0R05,NULL,310,1,No,No,Yes,4.920000076,9.930000305,Pattern 10,B,No,HEATERS,NULL,0,1,0,NA,No,New,3,NULL,NULL,NULL,863,72,1,60
00:00.0,YALE,W50P0R05,NULL,310,1,No,No,Yes,4.920000076,9.930000305,Pattern 10,B,No,HEATERS,NULL,0,1,0,NA,No,New,3,NULL,NULL,NULL,863,72,1,60
00:00.0,WAUKESHA,S70P0R01,NULL,310,1,No,No,Yes,112.0999985,112.3799973,Pattern 10,B,No,HEATERS,NULL,0,0,0,NA,No,New,0,NULL,NULL,NULL,1636,72,1,180
00:00.0,YALE,W50P0R03,NULL,310,1,No,No,Yes,0,0.620000005,Pattern 10,D,No,HEATERS,NULL,0,0,0,NA,No,New,0,NULL,NULL,NULL,2310,72,1,240
00:00.0,YALE,W50P0R06,NULL,310,1,No,No,Yes,6.599999905,10.32999992,Pattern 10,B,No,HEATERS,NULL,0,1,0,NA,No,New,10,NULL,NULL,NULL,1564,72,1,240
00:00.0,YALE,W50P0R06,NULL,310,1,No,No,Yes,6.599999905,10.32999992,Pattern 10,B,No,HEATERS,NULL,0,0,0,NA,No,New,10,NULL,NULL,NULL,1592,72,1,240
00:00.0,YALE,W50P0R06,NULL,310,1,No,No,Yes,6.599999905,10.32999992,Pattern 10,B,No,HEATERS,NULL,0,1,0,NA,No,New,10,NULL,NULL,NULL,1564,72,1,240
00:00.0,YALE,W50P0R06,NULL,310,1,No,No,Yes,6.599999905,10.32999992,Pattern 10,B,No,HEATERS,NULL,0,0,0,NA,No,New,10,NULL,NULL,NULL,1592,72,1,240
00:00.0,YALE,W50P0R05,NULL,310,1,No,No,Yes,9.140000343,10.94999981,Pattern 10,D,No,HEATERS,NULL,1,0,0,NA,No,New,27.27000046,NULL,NULL,NULL,963,72,1,60
00:00.0,WAUKESHA,S70P0R01,NULL,310,1,No,No,Yes,121.4300003,121.9899979,Pattern 10,B,No,HEATERS,NULL,1,0,0,NA,No,New,0,NULL,NULL,NULL,2425,72,1,300
00:00.0,YALE,W50P0R05,NULL,310,1,No,No,Yes,29.97999954,30.22999954,Pattern 10,B,No,HEATERS,NULL,0,2,0,NA,No,New,50.63000107,NULL,NULL,NULL,1375,72,1,60
00:00.0,YALE,W50P0R05,NULL,310,1,No,No,Yes,29.97999954,30.22999954,Pattern 10,B,No,HEATERS,NULL,0,0,0,NA,No,New,50.63000107,NULL,NULL,NULL,1347,72,1,60
00:00.0,RIVERS,W40P0R02,NULL,310,3,Yes,Yes,Yes,52.72000122,53,Pattern 10,B,No,HEATERS,NULL,0,0,0,NA,Yes,New,0,NULL,NULL,NULL,1766,72,1,360
00:00.0,YALE,W50P0R05,NULL,310,1,No,No,Yes,9.140000343,10.94999981,Pattern 10,B,No,HEATERS,NULL,0,1,0,NA,No,New,27.27000046,NULL,NULL,NULL,942,72,1,60
00:00.0,THREE HILLS,W50P0R02,NULL,310,1,No,No,Yes,15.07999992,15.63000011,Pattern 10,A,No,HEATERS,NULL,0,0,0,NA,Yes,New,0,NULL,NULL,NULL,2301,72,1,360
00:00.0,THREE HILLS,W50P0R02,NULL,310,1,No,No,Yes,15.07999992,15.63000011,Pattern 10,A,No,HEATERS,NULL,0,0,4,NA,Yes,New,0,NULL,NULL,NULL,2447,72,1,360
00:00.0,WAUKESHA,S70P0R01,NULL,310,1,No,No,Yes,150.6799927,151.2400055,Pattern 10,B,No,HEATERS,NULL,0,0,0,NA,Yes,New,240,NULL,NULL,NULL,629,72,1,300
00:00.0,YALE,W50P0R06,NULL,310,1,No,No,Yes,7.179999828,7.460000038,Pattern 10,B,No,HEATERS,NULL,0,0,0,NA,No,New,0,NULL,NULL,NULL,1645,72,1,240
00:00.0,YALE,W50P0R03,NULL,310,1,No,No,Yes,0.610000014,0.959999979,Pattern 10,B,No,HEATERS,NULL,0,1,0,NA,No,New,0,NULL,NULL,NULL,2176,72,1,240
00:00.0,YALE,W50P0R05,NULL,310,1,No,No,Yes,16.36000061,18.28000069,Pattern 10,B,No,HEATERS,NULL,0,1,0,NA,No,New,54,NULL,NULL,NULL,913,72,1,60
00:00.0,YALE,W50P0R05,NULL,310,1,No,No,Yes,16.36000061,18.28000069,Pattern 10,B,No,HEATERS,NULL,0,1,0,NA,No,New,54,NULL,NULL,NULL,913,72,1,60
00:00.0,EDSON,W50P0R02,NULL,310,1,Yes,Yes,Yes,135.8000031,136.25,Pattern 10,B,No,HEATERS,NULL,1,1,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,2644,72,1,240
00:00.0,YALE,W50P0R05,NULL,310,1,No,No,Yes,18.80999947,18.98999977,Pattern 10,B,No,HEATERS,NULL,1,0,0,NA,No,New,20,NULL,NULL,NULL,638,72,1,60
00:00.0,YALE,W50P0R06,NULL,310,1,No,No,Yes,11.63000011,12.28999996,Pattern 10,B,No,HEATERS,NULL,0,1,0,NA,No,New,0,NULL,NULL,NULL,2964,72,1,240
00:00.0,YALE,W50P0R06,NULL,310,1,No,No,Yes,11.63000011,12.28999996,Pattern 10,B,No,HEATERS,NULL,0,0,0,NA,No,New,0,NULL,NULL,NULL,2963,72,1,240
00:00.0,YALE,W50P0R06,NULL,310,1,No,No,Yes,11.63000011,12.28999996,Pattern 10,B,No,HEATERS,NULL,0,0,0,NA,No,New,0,NULL,NULL,NULL,2963,72,1,240
00:00.0,YALE,W50P0R03,NULL,310,1,No,No,Yes,5.550000191,8.970000267,Pattern 10,B,No,HEATERS,NULL,0,0,0,NA,No,New,0,NULL,NULL,NULL,1605,72,1,240
00:00.0,YALE,W50P0R03,NULL,310,1,No,No,Yes,5.550000191,8.970000267,Pattern 10,B,No,HEATERS,NULL,0,1,0,NA,No,New,0,NULL,NULL,NULL,1581,72,1,240
00:00.0,WAUKESHA,S70P0R01,NULL,310,1,No,No,Yes,150.6799927,151.2400055,Pattern 10,B,No,HEATERS,NULL,0,0,0,NA,Yes,New,0,NULL,NULL,NULL,3007,72,1,385
00:00.0,WAUKESHA,S70P0R01,NULL,310,1,No,No,Yes,150.6799927,151.2400055,Pattern 10,B,No,HEATERS,NULL,0,0,0,NA,Yes,New,0,NULL,NULL,NULL,3007,72,1,385
00:00.0,THREE HILLS,W50P0R02,NULL,310,1,No,No,Yes,15.05000019,15.43000031,Pattern 10,A,No,HEATERS,NULL,0,0,0,NA,Yes,New,100,NULL,NULL,NULL,2636,72,1,360
00:00.0,YALE,W50P0R03,NULL,310,1,No,No,Yes,8.140000343,8.529999733,Pattern 10,B,No,HEATERS,NULL,0,0,0,NA,No,New,0,NULL,NULL,NULL,2595,72,1,240
00:00.0,YALE,W50P0R06,NULL,310,1,No,No,Yes,14.27000046,14.72000027,Pattern 10,B,No,HEATERS,NULL,0,0,0,NA,No,New,0,NULL,NULL,NULL,2581,72,1,240
00:00.0,YALE,W50P0R06,NULL,310,1,No,No,Yes,14.27000046,14.72000027,Pattern 10,B,No,HEATERS,NULL,0,1,0,NA,No,New,0,NULL,NULL,NULL,2587,72,1,240
00:00.0,YALE,W50P0R05,NULL,310,1,No,No,Yes,19.87999916,20.5,Pattern 10,B,No,HEATERS,NULL,0,0,0,NA,No,New,0,NULL,NULL,NULL,521,72,1,60
00:00.0,YALE,W50P0R05,NULL,310,1,No,No,Yes,19.87999916,20.5,Pattern 10,B,No,HEATERS,NULL,0,1,0,NA,No,New,0,NULL,NULL,NULL,557,72,1,60
00:00.0,CAMROSE,W50P0R02,NULL,310,1,No,No,Yes,78.41000366,78.69999695,Pattern 10,A,No,HEATERS,NULL,0,0,2,NA,Yes,New,0,NULL,NULL,NULL,1888,72,1,360
00:00.0,CAMROSE,W50P0R02,NULL,310,1,No,No,Yes,72.40000153,72.69999695,Pattern 10,A,No,HEATERS,NULL,1,0,3,NA,Yes,New,0,NULL,NULL,NULL,1730,72,1,360
00:00.0,YALE,W50P0R06,NULL,310,1,No,No,Yes,15.84000015,16.88999939,Pattern 10,B,No,HEATERS,NULL,0,0,0,NA,No,New,0,NULL,NULL,NULL,4079,72,1,240
00:00.0,YALE,W50P0R06,NULL,310,1,No,No,Yes,15.84000015,16.88999939,Pattern 10,B,No,HEATERS,NULL,0,1,0,NA,No,New,0,NULL,NULL,NULL,3608,72,1,240
00:00.0,YALE,W50P0R03,NULL,310,1,No,No,Yes,14.84000015,15.28999996,Pattern 10,B,No,HEATERS,NULL,0,1,0,NA,No,New,0,NULL,NULL,NULL,2587,72,1,240
00:00.0,YALE,W50P0R03,NULL,310,1,No,No,Yes,14.84000015,15.28999996,Pattern 10,B,No,HEATERS,NULL,0,1,0,NA,No,New,0,NULL,NULL,NULL,2587,72,1,240
